,idLV,SG_UF,CD_LOCALIDADE_TSE,NM_LOCALIDADE,NR_ZONA,NR_LOCVOT,NM_LOCVOT,DS_ENDERECO,DS_BAIRRO,NR_CEP,n_locs,street_name,street_number,locality,postal_code,sub_locality,provider,latitude,longitude,dispersion,clusters_count,providers_count,levenshtein_match_street_name
488,38490181074,BA,38490,SALVADOR,18,1074,"ESCOLA DE 1º GRAU SANTA BÁRBARA","RUA DO CANAL CENTRAL S/N VILA RUI BARBOSA - ZONA URBANA",URUGUAI,40430275,10
489,38490181082,BA,38490,SALVADOR,18,1082,"COLÉGIO ESTADUAL CELINA PINHO","RUA DIRETA DO CURUZU, S/N - ZONA URBANA",LIBERDADE,40000000,17,"Rua do Curuzu",,Salvador,40366110,Liberdade,here_geocoder,-12.94757,-38.49059,266.20172418152,1,2,0.28260869565217
490,38490181090,BA,38490,SALVADOR,18,1090,"CENTRO SOCIAL DA PARÓQUIA SÃO JORGE","RUA ROSALVO BARBOSA ROMEU, S/N, VILA RUI BARBOSA - ZONA URBANA",URUGUAI,40430500,10,"Rua Rosalvo Barbosa Romeu",,Salvador,40430,"Vila Rui Barbosa",google_maps,-12.9317144,-38.4979485,373.01705507416,1,3,0.37878787878788
491,38490181104,BA,38490,SALVADOR,18,1104,"COLÉGIO ESTADUAL TEREZA CONCEIÇÃO MENEZES","RUA DIRETA DO CURUZU, S/N - ZONA URBANA",LIBERDADE,40000000,16,"Rua do Curuzu",,Salvador,40366110,Liberdade,here_geocoder,-12.94757,-38.49059,266.20172418152,1,2,0.28260869565217
492,38490181120,BA,38490,SALVADOR,18,1120,"ESCOLA ABRIGO DOS FILHOS DO POVO","RUA LIMA E SILVA 453 - ZONA URBANA",LIBERDADE,40375017,17
493,38490181147,BA,38490,SALVADOR,18,1147,"ESPECIAL ESCOLA ESTADUAL DUQUE DE CAXIAS","RUA LIMA E SILVA S/N - ZONA URBANA",LIBERDADE,40375016,1,"Rua Lima e Silva",,Salvador,41215140,Sussuarana,google_maps,-12.9352046,-38.4356096,-1,1,1,0.38095238095238
494,38490181163,BA,38490,SALVADOR,18,1163,"ESPECIAL ESCOLA RUBEM DARIO","AVENIDA SAN MARTIN 342 ENTRE LARGO TANQUE E RUA CURUZU - ZONA URBANA  ","SAN MARTIN",40355720,1,"Avenida General San Martin",342,Salvador,40355720,"Alto do Peru",google_maps,-12.9416379,-38.4862235,2086.1630025608,2,2,0.31168831168831
495,38490181171,BA,38490,SALVADOR,18,1171,"ESPECIAL ESCOLA DE 1. GRAU SANTA BARBARA","RUA DO CANAL CENTRAL S/N VILA RUI BARBOSA - ZONA URBANA",URUGUAI,40430275,1
496,38490181180,BA,38490,SALVADOR,18,1180,"ESPECIAL COLÉGIO ESTADUAL TEREZA CONCEIÇÃO MENEZES","RUA DIRETA DO CURUZU S/N - ZONA URBANA",CURUZU,40365000,1,"Rua do Curuzu",s/n,Salvador,40301110,Curuzu,google_maps,-12.9458746,-38.487207,235.249413837,1,2,0.30232558139535
497,38490181201,BA,38490,SALVADOR,18,1201,"ESPECIAL ESCOLA ABRIGO DOS FILHOS DO POVO","RUA LIMA E SILVA 453 - ZONA URBANA",LIBERDADE,40375017,1
498,38490181236,BA,38490,SALVADOR,18,1236,"ESCOLA ESTADUAL PIERRE VERGER","RUA LIMA E SILVA, SN - ZONA URBANA",LIBERDADE,40000000,7,"Rua Lima e Silva",,Salvador,41215140,Sussuarana,google_maps,-12.9352046,-38.4356096,31.790749829818,5,2,0.39024390243902
499,38490181244,BA,38490,SALVADOR,18,1244,"ESCOLA DANTAS JÚNIOR","LADEIRA DOS FIAIS, S/N - ZONA URBANA",LOBATO,40470340,5,"Rua Voluntários da Pátria",532-616,Salvador,40301110,Lobato,google_maps,-12.9355641,-38.4903253,-1,3,1,0.175
500,38490181252,BA,38490,SALVADOR,18,1252,"ESCOLA DOM AVELAR BRANDÃO VILELA","RUA MELO MORAES FILHO S/N - ZONA URBANA","FAZENDA GRANDE DO RETIRO",40352000,10,"Rua Melo Morais Filho",,Salvador,40352000,"Fazenda Grande do Retiro",here_geocoder,-12.93957,-38.48054,2654.1543541567,1,3,0.32258064516129
501,38490181260,BA,38490,SALVADOR,18,1260,"SERVIÇO SOCIAL DA INDÚSTRIA - SESI - RETIRO","BR 324, KM 0, AV. BARROS REIS, ARRAIAL DO RETIRO - ZONA URBANA",RETIRO,41204025,23,"Avenida Barros Reis",,Salvador,41204025,Retiro,here_geocoder,-12.94862,-38.47175,3495.0403864281,1,2,0.203125
502,38490181279,BA,38490,SALVADOR,18,1279,"ESCOLA MUNICIPAL DE FAZENDA GRANDE","RUA ORÓS, S/N - ZONA URBANA","FAZENDA GRANDE DO RETIRO",40000000,11,"Rua Orós",,Salvador,40470,Lobato,google_maps,-12.9271449,-38.4864011,64.003318189706,1,2,0.18
503,38490181287,BA,38490,SALVADOR,18,1287,"COLÉGIO ESTADUAL BENTO GONÇALVES","RUA MELO MORAES FILHO, 536 - ZONA URBANA","FAZENDA GRANDE DO RETIRO",40000000,15,"Rua Melo Morais Filho",536,Salvador,40352000,"Fazenda Grande do Retiro",here_geocoder,-12.9368182,-38.4821796,89.265213486433,3,2,0.32258064516129
504,38490181295,BA,38490,SALVADOR,18,1295,"COLÉGIO MODELO LUÍS EDUARDO MAGALHÃES","AV. SAN MARTIN, S/N - ANTIGA ÁREA DA LIMPURB - ZONA URBANA","SAN MARTIN",40000000,25,"Rodovia BR-324, Km 618",s/n,Salvador,41233030,"Porto Seco",google_maps,-12.900047,-38.4499542,-1,1,1,0.12307692307692
505,38490181309,BA,38490,SALVADOR,18,1309,"ESPECIAL COLEGIO MODELO LUÍS EDUARDO MAGALHÃES","AV. SAN MARTIN S/N ANTIGA AREA DA LIMPURB - ZONA URBANA","SAN MARTIN",40360010,1,"Avenida General San Martin",,Salvador,,,google_maps,-12.9459225,-38.4830062,1301.4709919199,2,2,0.328125
506,38490181317,BA,38490,SALVADOR,18,1317,"ESCOLA CARMELITANA 25 DE AGOSTO","RUA LUIZ RÉGIS PACHECO S/N - ZONA URBANA",URUGUAI,40451360,3,"Rua Luiz Régis Pacheco",,Salvador,40451360,Uruguai,here_geocoder,-12.93303,-38.49206,-1,4,1,0.48936170212766
507,38490181325,BA,38490,SALVADOR,18,1325,"ESPECIAL ESCOLA CARMELITANA DO MENINO JESUS","PRAÇA COMANDANTE ELIZIÁRIO BARBOSA S/N - ZONA URBANA",URUGUAI,40450170,1,"Praça Comandante Eliziário Barbosa",,Salvador,40450170,Uruguai,google_maps,-12.9360477,-38.4931164,503.77726315876,1,2,0.55932203389831
508,38490181333,BA,38490,SALVADOR,18,1333,"ESPECIAL ESCOLA CARMELITANA 25 DE AGOSTO","RUA LUIZ RÉGIS PACHECO S/N -ZONA URBANA",URUGUAI,40451390,1,"Rua Luiz Régis Pacheco","249 E",Salvador,40451360,Uruguai,google_maps,-12.9330394,-38.4919872,57.391049352392,4,2,0.48936170212766
509,38490181341,BA,38490,SALVADOR,18,1341,"ESPECIAL SERVIÇO SOCIAL DA INDÚSTRIA - SESI - RETIRO","BR 324, KM 0, AV. BARROS REIS, ARRAIAL DO RETIRO - ZONA URBANA",RETIRO,41204025,1,"Avenida Barros Reis",,Salvador,41204025,Retiro,here_geocoder,-12.94862,-38.47175,3495.0403864281,1,2,0.203125
510,38490181350,BA,38490,SALVADOR,18,1350,"ESCOLA MUNICIPAL JAQUEIRA DO CARNEIRO","RUA JAQUEIRA DO CARNEIRO, 62 - ZONA URBANA","FAZENDA GRANDE DO RETIRO",40000000,7,"Rua Jaqueira do Carneiro",62,Salvador,40353000,"Bom Juá",here_geocoder,-12.9485148,-38.4739676,1201.3264110431,5,3,0.375
511,38490181368,BA,38490,SALVADOR,18,1368,"ESCOLA CARMELITANA DO MENINO JESUS","PRAÇA COMANDANTE ELIZÁRIO BARBOSA, S/N - ZONA URBANA",URUGUAI,40000000,7,"Praça Comandante Eliziário Barbosa",,Salvador,40450170,Uruguai,google_maps,-12.9360477,-38.4931164,503.77726315876,1,2,0.53448275862069
512,38490191031,BA,38490,SALVADOR,19,1031,"ESCOLA MUNICIPAL CANABRAVA","RUA ARTEMIO CASTRO VALENTE, N 1496 - ZONA URBANA",CANABRAVA,41260300,5,"Rua Artêmio Castro Valente",1496,Salvador,41260300,Canabrava,here_geocoder,-12.9256721,-38.4197318,62.277908830252,2,2,0.43636363636364
513,38490191058,BA,38490,SALVADOR,19,1058,"COLÉGIO ESTADUAL PROFESSORA LEILA RUBENS FONSECA","RUA E SETOR J S/N - ZONA URBANA","MUSSURUNGA II",41480085,10,"Rua E",,Salvador,41480085,Mussurunga,here_geocoder,-12.9207699,-38.37316,1587.8515881634,2,2,0.11627906976744
514,38490191066,BA,38490,SALVADOR,19,1066,"ESCOLA DE 1. GRAU PADRE PALMEIRA","RUA P SETOR G S/N - ZONA URBANA","MUSSURUNGA I",41510180,15,"Rua P",,Salvador,41490,"Mussurunga I",google_maps,-12.9122813,-38.3644579,-1,2,1,0.11904761904762
515,38490191082,BA,38490,SALVADOR,19,1082,"ESCOLA TÉCNICA ESTADUAL NEWTON SUCUPIRA","RUA M, SETOR F, CAMINHO 12, S/N - ZONA URBANA","MUSSURUNGA I",41490222,19,"Rua M. Gleba F",12,Salvador,41490224,Mussurunga,here_geocoder,-12.9127507,-38.3676509,-1,1,1,0.16981132075472
516,38490191317,BA,38490,SALVADOR,19,1317,"ESPECIAL ESCOLA TÉCNICA ESTADUAL NEWTON SUCUPIRA","RUA M, SETOR F, CAMINHO 12, S/N - ZONA URBANA","MUSSURUNGA I",41490222,1,"Rua M. Gleba F",12,Salvador,41490224,Mussurunga,here_geocoder,-12.9127507,-38.3676509,-1,1,1,0.16981132075472
517,38490191333,BA,38490,SALVADOR,19,1333,"CEMAL - CENTRO EDUCACIONAL MAMMA LUCIA","3A. TRAVESSA ARTUR GONZALEZ, S/N - ZONA URBANA","VILA MAR",41385970,3,"Travessa Arthur Gonzalez",3A,Salvador,41235890,"Nova Brasília",here_geocoder,-12.9210976,-38.4131223,1474.1777416326,1,2,0.3859649122807
518,38490191341,BA,38490,SALVADOR,19,1341,"ESCOLA COMUNITÁRIA DE CANABRAVA","RUA BEM TE VI, S/N - ZONA URBANA",CANABRAVA,41260280,5,"Rua Bem-Te-VI",,Salvador,41260,Canabrava,google_maps,-12.9234776,-38.4189403,-1,2,1,0.33333333333333
519,38490191350,BA,38490,SALVADOR,19,1350,"ESCOLA ESTADUAL RAUL SÁ","RUA C, SETOR C, S/N - ZONA URBANA","MUSSURUNGA I",41490000,10,"Avenida Luís Viana",,Salvador,41490000,"Mussurunga I",google_maps,-12.9217756,-38.3627367,-1,2,1,0.19047619047619
520,38490191392,BA,38490,SALVADOR,19,1392,"ESCOLA MUNICIPAL DE NOVA ESPERANÇA ARX TOURINHO","RUA CASTRO ALVES, 1 - NOVA ESPERANÇA - ZONA URBANA",CEASA,41402400,8
521,38490191422,BA,38490,SALVADOR,19,1422,"ESCOLA MUNICIPAL JUAREZ GOES DE SOUZA","ESTRADA CIA/AEROPORTO KM 4,5 - RUA DAS PEDREIRAS, S/N - ZONA URBANA",CASSANGE,41505050,1,"Rua Romã do Cia | Aeroporto",,Salvador,41507,Cassange,google_maps,-12.9011082,-38.3640537,-1,3,1,0.2112676056338
522,38490191457,BA,38490,SALVADOR,19,1457,"COLÉGIO ESTADUAL PINTO DE AGUIAR","RUA C, SETOR C, S/N - ZONA URBANA","MUSSURUNGA I",41510190,3,"Estrada da Mussurunga",,Salvador,,Itapuã,here_geocoder,-12.93566,-38.36672,-1,1,1,0.4047619047619
523,38490191503,BA,38490,SALVADOR,19,1503,"ESCOLA MUNICIPAL 2 DE JULHO","RUA AYMORÉ MOREIRA, N 9999- ZONA URBANA",TROBOGY,41745038,1,"Rua Aymoré Moreira",,Salvador,41745037,Trobogy,here_geocoder,-12.93655,-38.40331,3124.2309570687,1,3,0.41304347826087
524,38490191511,BA,38490,SALVADOR,19,1511,"ESPECIAL ESCOLA MUNICIPAL 2 DE JULHO","RUA AYMORÉ MOREIRA, 9999 - ZONA URBANA",TROBOGY,41745038,1,"Rua Aymoré Moreira",,Salvador,41745037,Trobogy,here_geocoder,-12.93655,-38.40331,3124.2309570687,1,3,0.43181818181818
525,38490191520,BA,38490,SALVADOR,19,1520,"CENTRO COMUNITÁRIO BOSQUE DAS BROMÉLIAS","RODOVIA BA 526 - ESTRADA CIA-AEROPORTO KM 3,5 - ZONA URBANA",CASSANGE,41505050,1,"Rua Romã do Cia | Aeroporto",,Salvador,41507,Cassange,google_maps,-12.9011082,-38.3640537,-1,2,1,0.265625
526,38490191538,BA,38490,SALVADOR,19,1538,"ESCOLA ESTADUAL LUIZ JOSÉ DE OLIVEIRA","RUA H, VIA COLETORA B, S/N, FAZENDA GRANDE I - ZONA URBANA","BOCA DA MATA",41340100,10,"Via Coletora B",,Salvador,41340100,"Fazenda Grande I",here_geocoder,-12.88794,-38.40439,-1,2,1,0.21212121212121
527,38490191546,BA,38490,SALVADOR,19,1546,"COLÉGIO ESTADUAL VERA LUX","RUA NELSON LACERDA KM 7,5 S/N - ZONA URBANA","NOVA BRASÍLIA",40010000,11,"Rua Nélson Lacerda",33,Salvador,41350300,"Nova Brasília",here_geocoder,-12.91836,-38.40852,545.23085095732,1,3,0.28571428571429
528,38490191554,BA,38490,SALVADOR,19,1554,"COLÉGIO ESTADUAL OLIVEIRA BRITTO","FAZENDA GRANDE II QUADRA E S/N - ZONA URBANA","BOCA DA MATA",41340140,10
529,38490191562,BA,38490,SALVADOR,19,1562,"ESPECIAL COLÉGIO ESTADUAL EDUARDO BAHIANA","EST. DO COQUEIRO GRANDE, FAZENDA GRANDE II - ZONA URBANA",CAJAZEIRAS,41340050,1,"Estrada do Coqueiro Grande",,Salvador,41330010,"Fazenda Grande II",here_geocoder,-12.90225,-38.4043,3072.049058507,2,2,0.296875
530,38490191570,BA,38490,SALVADOR,19,1570,"ESPECIAL COLÉGIO ESTADUAL VERA LUX","RUA NELSON LACERDA, KM 7,5 S/N - ZONA URBANA","NOVA BRASÍLIA",40010000,1,"Rua Nélson Lacerda",33,Salvador,41350300,"Nova Brasília",here_geocoder,-12.91836,-38.40852,545.23085095732,1,3,0.28571428571429
531,38490191589,BA,38490,SALVADOR,19,1589,"COLÉGIO ESTADUAL PADRE JOSÉ VASCONCELOS","EVA KM 6,5 RUA SIMONE BARRADAS - ZONA URBANA","JARDIM NOVA ESPERANÇA",41370170,8,"Rua Simone Barradas",5,Salvador,41370030,"Jardim Nova Esperança",here_geocoder,-12.91518,-38.4217,514.38485588151,2,3,0.29230769230769
532,38490191597,BA,38490,SALVADOR,19,1597,"COLÉGIO ESTADUAL EDUARDO BAHIANA","EST. DO COQUEIRO GRANDE, FAZENDA GRANDE II - ZONA URBANA",CAJAZEIRAS,41343855,21,"Estrada do Coqueiro Grande",,Salvador,41342165,"Fazenda Grande II",here_geocoder,-12.90195,-38.4034,3994.0597450009,2,2,0.296875
533,38490191600,BA,38490,SALVADOR,19,1600,"ESCOLA MUNICIPAL ADAUTO PEREIRA DE SOUZA","RUA SÃO JOSÉ S/N, EVA - ZONA URBANA","NOVA BRASÍLIA",41350160,7,"Rua São José",,Salvador,41350150,"Nova Brasília",here_geocoder,-12.91566,-38.40917,38.328496820688,1,2,0.22916666666667
534,38490191619,BA,38490,SALVADOR,19,1619,"ESCOLA MUNICIPAL CRISTO REI","VIA LOCAL, FAZENDA GRANDE II, 2A. ETAPA S/N - ZONA URBANA",CAJAZEIRAS,41840140,2,"Estrada do Coqueiro Grande",1361,Salvador,41342315,Cajazeiras,google_maps,-12.9049671,-38.4001876,-1,2,1,0.203125
535,38490191627,BA,38490,SALVADOR,19,1627,"ESPECIAL ESCOLA MUNICIPAL NOVO MAROTINHO","EVA KM 5,5 - ZONA URBANA","NOVO MAROTINHO",41350000,1
536,38490191635,BA,38490,SALVADOR,19,1635,"ESPECIAL COLÉGIO ESTADUAL PADRE JOSÉ VASCONCELOS","EVA KM 6,5 RUA SIMONE BARRADAS - ZONA URBANA","JARDIM NOVA ESPERANÇA",41370170,1,"Rua Simone Barradas",5,Salvador,41370030,"Jardim Nova Esperança",here_geocoder,-12.91518,-38.4217,514.38485588151,2,3,0.29230769230769
537,38490191643,BA,38490,SALVADOR,19,1643,"ESCOLA MUNICIPAL PROFESSORA ELISA SALDANHA","FIM DE LINHA DE FAZENDA GRANDE III S/N - ZONA URBANA",CAJAZEIRAS,41340030,5,"Avenida São José de Fazenda Grande",,Salvador,40352560,"Fazenda Grande do Retiro",google_maps,-12.9419723,-38.4749746,-1,1,1,0.24590163934426
538,38490191651,BA,38490,SALVADOR,19,1651,"ESCOLA MUNICIPAL ARTE E ALEGRIA","VIA REGIONAL, S/N, LOTEAMENTO DANIEL LUZ, BAIXADA - ZONA URBANA","NOVO MAROTINHO",41370035,4,"Via Regional",,Salvador,41370035,"Jardim Nova Esperanca",google_maps,-12.9122964,-38.422907,-1,1,1,0.16438356164384
539,38490191660,BA,38490,SALVADOR,19,1660,"ESPECIAL ESCOLA MUNICIPAL ULYSSES GUIMARÃES","RUA C, QUADRA C, SETOR 2, FAZENDA GRANDE II - ZONA URBANA",CAJAZEIRAS,41340300,1,"Travessa São José de Cajazeiras 10",,Salvador,41340300,Cajazeiras,google_maps,-12.8915355,-38.4129176,1829.1955917049,1,2,0.26984126984127
540,38490191678,BA,38490,SALVADOR,19,1678,"ESCOLA MUNICIPAL DRA. CECY ANDRADE","EST. DO COQUEIRO GRANDE, S/N, SETOR 1, FAZENDA GRANDE IV - ZONA URBANA",CAJAZEIRAS,41340060,5,"Estrada do Coqueiro Grande",8,Salvador,41345040,"Fazenda Grande IV",here_geocoder,-12.91095,-38.39037,270.65363954829,4,2,0.25
541,38490191686,BA,38490,SALVADOR,19,1686,"ESCOLA MUNICIPAL NOVO MAROTINHO","EVA KM 5,5 - ZONA URBANA","NOVO MAROTINHO",41350000,5
542,38490191694,BA,38490,SALVADOR,19,1694,"ESCOLA MUNICIPAL IRMÃ ELISA MARIA","RUA DIVALDO PEREIRA FRANCO, S/N  - ZONA URBANA","NOVA BRASÍLIA",40300480,5,"Rua Divaldo Pereira Franco",,Salvador,41350,"Nova Brasília",google_maps,-12.9173227,-38.41335,288.08237420135,1,2,0.45614035087719
543,38490191708,BA,38490,SALVADOR,19,1708,"COLÉGIO ESTADUAL DONA LEONOR CALMON","EST. DO COQUEIRO GRANDE S/N FAZENDA GRANDE II - ZONA URBANA",CAJAZEIRAS,41340050,15,"Estrada do Coqueiro Grande",1361,Salvador,41342315,Cajazeiras,google_maps,-12.9049671,-38.4001876,-1,3,1,0.27941176470588
544,38490191716,BA,38490,SALVADOR,19,1716,"ESCOLA MUNICIPAL ULYSSES GUIMARÃES","RUA C QUADRA C SETOR 2 FAZENDA GRANDE II - ZONA URBANA",CAJAZEIRAS,41340300,7,"Travessa São José de Cajazeiras 10",,Salvador,41340300,Cajazeiras,google_maps,-12.8915355,-38.4129176,1829.1955917049,1,2,0.26984126984127
545,38490191724,BA,38490,SALVADOR,19,1724,"ESPECIAL COLÉGIO ESTADUAL OLIVEIRA BRITTO","FAZENDA GRANDE II QUADRA E S/N - ZONA URBANA","BOCA DA MATA",41340140,1
546,38490191732,BA,38490,SALVADOR,19,1732,"ESCOLA MUNICIPAL PROFESSORA IRENE DA SILVA COSTA SANTOS","RUA SIMONE BARRADAS, LOTE 24/ 25 - ZONA URBANA","JARDIM NOVA ESPERANÇA",41370170,2,"Rua Simone Barradas",24,Salvador,41370030,"Jardim Nova Esperança",here_geocoder,-12.9167093,-38.4218718,92.144947276495,2,2,0.28787878787879
547,38490191740,BA,38490,SALVADOR,19,1740,"ESCOLA MUNICIPAL DA FAZENDA GRANDE II","VIA LOCAL C, S/N, FAZENDA GRANDE II - ZONA URBANA",CAJAZEIRAS,41330010,1,"Via Local C",,Salvador,41330010,"Fazenda Grande II",here_geocoder,-12.90193,-38.40353,22.22773284724,2,2,0.19642857142857
548,38490201015,BA,38490,SALVADOR,20,1015,"ESCOLA ESTADUAL DALVA MATOS","ATERRO DO JOANES S/N - ZONA URBANA",LOBATO,40470690,14,"Rua Aterro do Joanes",,Salvador,40470690,Lobato,here_geocoder,-12.92459,-38.48838,355.31911687034,1,3,0.30769230769231
549,38490201023,BA,38490,SALVADOR,20,1023,"COLÉGIO ESTADUAL PROF. JOSÉ BARRETO DE ARAÚJO BASTOS","RUA DO BAMBUÍ, S/N - ZONA URBANA","SÃO CAETANO",40390010,16,"Rua do Bambuí",,Salvador,,"São Caetano",google_maps,-12.930456,-38.4741286,-1,1,1,0.33333333333333
550,38490201031,BA,38490,SALVADOR,20,1031,"ESCOLA ESTADUAL JURACY MAGALHÃES JÚNIOR","RUA PADRE ANTÔNIO VIEIRA, S/N - ZONA URBANA","CAPELINHA DE SÃO CAETANO",40395200,8,"Rua Padre Antônio Vieira & Rua Capelinha de São Caetano",,Salvador,40395200,,arcgis_online,-12.9304755,-38.48503725,3314.8326471247,1,3,0.78787878787879
551,38490201040,BA,38490,SALVADOR,20,1040,"ESCOLA MUNICIPAL ENGENHEIRO GILBERTO PIRES MARINHO","RUA JOÃO RODRIGUES MENDES, S/N - ZONA URBANA","BOA VISTA DO LOBATO",40480100,8,"Rua João Rodrigues Mendes",,Salvador,40480120,Lobato,google_maps,-12.9192238,-38.4767828,1566.846952387,1,3,0.41935483870968
552,38490201058,BA,38490,SALVADOR,20,1058,"ESCOLA ESTADUAL LUIS DE MOURA BASTOS","RUA MANOEL FALEFÁ, 118 - ZONA URBANA","BOA VISTA DE SÃO CAETANO",40385470,6,"Rua Manoel Falef",118,Salvador,40390220,"São Caetano",here_geocoder,-12.9290507,-38.4792535,179.93219715362,2,3,0.27118644067797
553,38490201066,BA,38490,SALVADOR,20,1066,"ESCOLA MUNICIPAL HELENA MAGALHÃES","RUA OITO DE DEZEMBRO S/N - ZONA URBANA","BOA VISTA DE SÃO CAETANO",40387120,11,"Rua Oito de Dezembro",,Salvador,40387120,"Boa Vista de São Caetano",here_geocoder,-12.92604,-38.47707,32.740759192639,1,3,0.32786885245902
554,38490201074,BA,38490,SALVADOR,20,1074,"ESCOLA DA ASSISTÊNCIA SOCIAL SAO JOSÉ","RUA PROMOTOR RAPOLD FILHO S/N - ZONA URBANA","BOA VISTA DE SÃO CAETANO",40385360,7,"Rua Promotor Rapold Filho",,Salvador,40385360,"São Caetano",here_geocoder,-12.92886,-38.48004,2637.1830882289,1,3,0.37878787878788
555,38490201082,BA,38490,SALVADOR,20,1082,"ESCOLA MUNICIPAL PROFESSOR ANTONIO CARVALHO GUEDES","RUA DA GLÓRIA, N 143 - ZONA URBANA","CAPELINHA DE SÃO CAETANO",40395070,8,"Rua Capelinha de São Caetano",126,Salvador,40394040,Capelinha,here_geocoder,-12.93098,-38.48481,2648.2450675112,1,3,0.45614035087719
556,38490201090,BA,38490,SALVADOR,20,1090,"ESCOLA DE 1. GRAU PROFESSOR EDSON DE SOUZA CARNEIRO","LGO. DA ARGERAL S/N - ZONA URBANA","SÃO CAETANO",40391302,13
557,38490201104,BA,38490,SALVADOR,20,1104,"COLÉGIO ESTADUAL ASSIS CHATEAUBRIAND","RUA GÉRSON DE CARVALHO S/N - ZONA URBANA","SÃO CAETANO",40390040,11,"Rua Gérson de Carvalho",,Salvador,40390040,"São Caetano",here_geocoder,-12.93429,-38.4814099,215.4609028021,1,3,0.45098039215686
558,38490201147,BA,38490,SALVADOR,20,1147,"ESCOLA MUNICIPAL CORAÇÃO DE JESUS","RUA DA MAMORANA, 31-A, BAIXA DO CACAU - ZONA URBANA",LOBATO,40470076,5
559,38490201155,BA,38490,SALVADOR,20,1155,"COLÉGIO DA POLÍCIA MILITAR DO LOBATO","RUA PENÍNSULA DO JOANES, S/N - ZONA URBANA",LOBATO,40470580,15,"Rua Península Joanes",,Salvador,40470580,Lobato,here_geocoder,-12.92174,-38.48489,3674.0601996505,1,3,0.4468085106383
560,38490201171,BA,38490,SALVADOR,20,1171,"ESPECIAL ESCOLA DA ASSISTÊNCIA SOCIAL SÃO JOSE","RUA PROMOTOR RAPOLD FILHO S/N - ZONA URBANA","BOA VISTA DE SÃO CAETANO",40385360,1,"Rua Promotor Rapold Filho",,Salvador,40385360,"São Caetano",here_geocoder,-12.92886,-38.48004,2637.1830882289,1,3,0.37878787878788
561,38490201180,BA,38490,SALVADOR,20,1180,"ESPECIAL COLÉGIO ESTADUAL ASSIS CHATEAUBRIAND","RUA GÉRSON DE CARVALHO S/N - ZONA URBANA","SÃO CAETANO",40390040,1,"Rua Gérson de Carvalho",,Salvador,40390040,"São Caetano",here_geocoder,-12.93429,-38.4814099,215.4609028021,1,3,0.45098039215686
562,38490201198,BA,38490,SALVADOR,20,1198,"ESCOLA ESTADUAL DR. AILTON PINTO DE ANDRADE","AV. JOANES CENTRO OESTE S/N - ZONA URBANA",LOBATO,40470346,10,"Avenida Joanes Centro Oeste",,Salvador,40470346,Lobato,google_maps,-12.9263184,-38.4893427,-1,2,1,0.39130434782609
563,38490201210,BA,38490,SALVADOR,20,1210,"COLEGIO ESTADUAL RAIMUNDO MATTA","RUA PENÍNSULA DO JOANES S/N - ZONA URBANA",LOBATO,40470580,8,"Rua Península Joanes",,Salvador,40470580,Lobato,here_geocoder,-12.92174,-38.48489,3674.0601996505,1,3,0.4468085106383
564,38490201228,BA,38490,SALVADOR,20,1228,"ESPECIAL ESCOLA MUNICIPAL ENGENHEIRO GILBERTO PIRES MARINHO","RUA JOÃO RODRIGUES MENDES, S/N - ZONA URBANA","BOA VISTA DO LOBATO",40480100,1,"Rua João Rodrigues Mendes",,Salvador,40480120,Lobato,google_maps,-12.9192238,-38.4767828,1566.846952387,1,3,0.41935483870968
565,38490201244,BA,38490,SALVADOR,20,1244,"ESPECIAL COLÉGIO DA POLICIA MILITAR - LOBATO","RUA PENÍNSULA DO JOANES S/N - ZONA URBANA",LOBATO,40470580,1,"Rua Península Joanes",,Salvador,40470580,Lobato,here_geocoder,-12.92174,-38.48489,3674.0601996505,1,3,0.4468085106383
566,38490201260,BA,38490,SALVADOR,20,1260,"ESPECIAL COLÉGIO ESTADUAL RAIMUNDO MATTA","RUA PENÍINSULA DO JOANES S/N - ZONA URBANA",LOBATO,40470580,1,"Rua Península do Joanes",s/n,Salvador,40843040,Lobato,google_maps,-12.9227835,-38.4858825,3910.5514030411,1,3,0.5
567,38490201309,BA,38490,SALVADOR,20,1309,"ESPECIAL ESCOLA ESTADUAL DALVA MATOS","ATERRO DO JOANES, S/N - ZONA URBANA",LOBATO,40470690,1,"Rua Aterro do Joanes",,Salvador,40470690,Lobato,here_geocoder,-12.92459,-38.48838,355.31911687034,1,3,0.30769230769231
568,38490201317,BA,38490,SALVADOR,20,1317,"ESPECIAL ESCOLA MUNICIPAL HELENA MAGALHÃES","RUA OITO DE DEZEMBRO, S/N - ZONA URBANA","BOA VISTA DE SÃO CAETANO",40390010,1,"Rua Oito de Dezembro",,Salvador,40387030,"Boa Vista de São Caetano",here_geocoder,-12.92506,-38.47723,823.55052003048,1,3,0.32786885245902
569,38490201333,BA,38490,SALVADOR,20,1333,"ESPECIAL COLÉGIO ESTADUAL PROF. JOSÉ BARRETO DE ARAÚJO BASTOS","RUA DO BAMBUÍ, S/N - ZONA URBANA","SÃO CAETANO",40390010,1,"Rua do Bambuí",,Salvador,,"São Caetano",google_maps,-12.930456,-38.4741286,-1,1,1,0.33333333333333
